,Utilisateur,Date,Heure,Action,Attribut,Delai
316,ddaniaupotter,2009-02-13,13:42:22,Afficher le contenu d''un message,IDFORUM=7,
317,ddaniaupotter,2009-02-13,13:42:22,Afficher le contenu d''un message,IDMSG=1192,
318,ddaniaupotter,2009-02-13,13:42:35,Afficher le contenu d''un message,IDFORUM=7,
319,ddaniaupotter,2009-02-13,13:42:35,Afficher le contenu d''un message,IDMSG=1190,
320,ddaniaupotter,2009-02-13,13:42:41,Afficher le contenu d''un message,IDFORUM=7,
321,ddaniaupotter,2009-02-13,13:42:41,Afficher le contenu d''un message,IDMSG=1192,
322,ddaniaupotter,2009-02-13,13:42:45,Afficher une structure (cours/forum),IDFORUM=7,
323,ddaniaupotter,2009-02-13,13:42:46,Afficher une structure (cours/forum),IDFORUM=7,
324,gachort,2009-02-13,14:21:40,Connexion,login=gachort,
325,gachort,2009-02-13,14:21:42,Afficher une structure (cours/forum),IDFORUM=7,
326,gachort,2009-02-13,14:22:03,Afficher une structure (cours/forum),IDFORUM=7,
327,gachort,2009-02-13,15:04:41,Afficher une structure (cours/forum),IDFORUM=7,
328,gachort,2009-02-13,15:05:26,Afficher une structure (cours/forum),IDFORUM=10,
329,gachort,2009-02-13,15:05:33,Afficher le contenu d''un message,IDFORUM=10,00:00:11
330,gachort,2009-02-13,15:05:33,Afficher le contenu d''un message,IDMSG=1193,00:00:11
331,gachort,2009-02-13,15:05:47,Afficher le contenu d''un message,IDFORUM=10,00:01:11
332,gachort,2009-02-13,15:05:47,Afficher le contenu d''un message,IDMSG=1194,00:01:11
333,gachort,2009-02-13,22:06:41,Bouger la scrollbar en bas,IDFORUM=10,
334,gachort,2009-02-13,22:06:41,Bouger la scrollbar en bas,IDMSG=1194,
335,gachort,2009-02-13,22:06:41,Bouger la scrollbar en bas,ScrollVertical,
336,gachort,2009-02-13,22:07:06,Bouger la scrollbar en bas - afficher la fin du message,IDFORUM=10,
337,gachort,2009-02-13,22:07:06,Bouger la scrollbar en bas - afficher la fin du message,IDMSG=1194,
338,gachort,2009-02-13,22:07:06,Bouger la scrollbar en bas - afficher la fin du message,ScrollVertical,
339,gachort,2009-02-13,15:09:50,Répondre à un message,IDFORUM=10,00:02:53
340,gachort,2009-02-13,15:09:50,Répondre à un message,IDMSG=1199,00:02:53
341,gachort,2009-02-13,15:09:50,Répondre à un message,IDPARENT=1194,00:02:53
342,gachort,2009-02-13,15:10:00,Afficher une structure (cours/forum),IDFORUM=11,
343,gachort,2009-02-13,15:10:08,Afficher une structure (cours/forum),IDFORUM=10,
344,gachort,2009-02-13,15:10:14,Afficher le contenu d''un message,IDFORUM=10,
345,gachort,2009-02-13,15:10:14,Afficher le contenu d''un message,IDMSG=1167,
346,gachort,2009-02-13,15:10:16,Afficher le contenu d''un message,IDFORUM=10,
347,gachort,2009-02-13,15:10:16,Afficher le contenu d''un message,IDMSG=1185,
348,tdelille,2009-02-13,17:12:40,Connexion,login=tdelille,
349,tdelille,2009-02-13,17:12:42,Afficher une structure (cours/forum),IDFORUM=10,
350,tdelille,2009-02-13,17:12:50,Afficher le contenu d''un message,IDFORUM=10,
351,tdelille,2009-02-13,17:12:50,Afficher le contenu d''un message,IDMSG=1185,
352,tdelille,2009-02-13,17:13:18,Afficher le contenu d''un message,IDFORUM=10,00:00:04
353,tdelille,2009-02-13,17:13:18,Afficher le contenu d''un message,IDMSG=1186,00:00:04
354,tdelille,2009-02-13,17:13:25,Afficher le contenu d''un message,IDFORUM=10,00:00:08
355,tdelille,2009-02-13,17:13:25,Afficher le contenu d''un message,IDMSG=1193,00:00:08
356,tdelille,2009-02-13,17:13:34,Afficher le contenu d''un message,IDFORUM=10,00:00:11
357,tdelille,2009-02-13,17:13:34,Afficher le contenu d''un message,IDMSG=1194,00:00:11
358,tdelille,2009-02-13,17:13:47,Afficher le contenu d''un message,IDFORUM=10,00:00:08
359,tdelille,2009-02-13,17:13:47,Afficher le contenu d''un message,IDMSG=1199,00:00:08
360,tdelille,2009-02-13,17:13:56,Afficher le contenu d''un message,IDFORUM=10,00:00:02
361,tdelille,2009-02-13,17:13:56,Afficher le contenu d''un message,IDMSG=1186,00:00:02
362,tdelille,2009-02-13,17:15:21,Répondre à un message,IDFORUM=10,00:01:21
363,tdelille,2009-02-13,17:15:21,Répondre à un message,IDMSG=1200,00:01:21
364,tdelille,2009-02-13,17:15:21,Répondre à un message,IDPARENT=1186,00:01:21
365,tdelille,2009-02-13,17:15:35,Afficher une structure (cours/forum),IDFORUM=7,
366,tdelille,2009-02-13,17:15:46,Afficher le contenu d''un message,IDFORUM=7,00:00:18
367,tdelille,2009-02-13,17:15:46,Afficher le contenu d''un message,IDMSG=1183,00:00:18
368,tdelille,2009-02-13,17:16:44,Répondre à un message,IDFORUM=7,00:00:36
369,tdelille,2009-02-13,17:16:44,Répondre à un message,IDMSG=1201,00:00:36
370,tdelille,2009-02-13,17:16:44,Répondre à un message,IDPARENT=1183,00:00:36
371,tdelille,2009-02-13,17:16:51,Afficher le contenu d''un message,IDFORUM=7,
372,tdelille,2009-02-13,17:16:51,Afficher le contenu d''un message,IDMSG=1184,
373,tdelille,2009-02-13,17:17:55,Afficher le contenu d''un message,IDFORUM=7,
374,tdelille,2009-02-13,17:17:55,Afficher le contenu d''un message,IDMSG=1187,
375,tdelille,2009-02-13,17:18:12,Afficher le contenu d''un message,IDFORUM=7,00:00:06
376,tdelille,2009-02-13,17:18:12,Afficher le contenu d''un message,IDMSG=1188,00:00:06
377,tdelille,2009-02-13,17:18:21,Afficher le contenu d''un message,IDFORUM=7,00:00:05
378,tdelille,2009-02-13,17:18:21,Afficher le contenu d''un message,IDMSG=1191,00:00:05
379,tdelille,2009-02-13,17:18:28,Afficher le contenu d''un message,IDFORUM=7,00:00:11
380,tdelille,2009-02-13,17:18:28,Afficher le contenu d''un message,IDMSG=1189,00:00:11
381,tdelille,2009-02-13,17:19:01,Répondre à un message,IDFORUM=7,00:00:17
382,tdelille,2009-02-13,17:19:01,Répondre à un message,IDMSG=1202,00:00:17
383,tdelille,2009-02-13,17:19:01,Répondre à un message,IDPARENT=1189,00:00:17
384,tdelille,2009-02-13,17:19:10,Afficher le contenu d''un message,IDFORUM=7,00:00:04
385,tdelille,2009-02-13,17:19:10,Afficher le contenu d''un message,IDMSG=1190,00:00:04
386,tdelille,2009-02-13,17:19:18,Afficher le contenu d''un message,IDFORUM=7,00:00:08
387,tdelille,2009-02-13,17:19:18,Afficher le contenu d''un message,IDMSG=1192,00:00:08
388,tdelille,2009-02-13,17:19:27,Afficher le contenu d''un message,IDFORUM=7,
389,tdelille,2009-02-13,17:19:27,Afficher le contenu d''un message,IDMSG=1202,
390,tdelille,2009-02-13,17:19:50,Afficher le contenu d''un message,IDFORUM=7,
391,tdelille,2009-02-13,17:19:50,Afficher le contenu d''un message,IDMSG=1183,
392,tdelille,2009-02-13,17:20:16,Afficher le contenu d''un message,IDFORUM=7,
393,tdelille,2009-02-13,17:20:16,Afficher le contenu d''un message,IDMSG=1184,
394,tdelille,2009-02-13,17:21:48,Afficher le contenu d''un message,IDFORUM=7,00:00:03
395,tdelille,2009-02-13,17:21:48,Afficher le contenu d''un message,IDMSG=1187,00:00:03
396,tdelille,2009-02-13,17:21:52,Afficher le contenu d''un message,IDFORUM=7,00:00:12
397,tdelille,2009-02-13,17:21:52,Afficher le contenu d''un message,IDMSG=1201,00:00:12
398,tdelille,2009-02-13,17:22:07,Afficher le contenu d''un message,IDFORUM=7,00:00:08
399,tdelille,2009-02-13,17:22:07,Afficher le contenu d''un message,IDMSG=1188,00:00:08
400,tdelille,2009-02-13,17:22:17,Afficher le contenu d''un message,IDFORUM=7,00:00:46
401,tdelille,2009-02-13,17:22:17,Afficher le contenu d''un message,IDMSG=1191,00:00:46
402,tdelille,2009-02-13,17:26:22,Répondre à un message,IDFORUM=7,00:03:16
403,tdelille,2009-02-13,17:26:22,Répondre à un message,IDMSG=1203,00:03:16
404,tdelille,2009-02-13,17:26:22,Répondre à un message,IDPARENT=1191,00:03:16
405,tdelille,2009-02-13,17:26:22,Citer un message,IDFORUM=7,
406,tdelille,2009-02-13,17:26:22,Citer un message,IDMSG=1191,
407,tdelille,2009-02-13,17:26:53,Afficher le contenu d''un message,IDFORUM=7,00:00:16
408,tdelille,2009-02-13,17:26:53,Afficher le contenu d''un message,IDMSG=1189,00:00:16
409,tdelille,2009-02-13,17:28:09,Répondre à un message,IDFORUM=7,00:00:58
410,tdelille,2009-02-13,17:28:09,Répondre à un message,IDMSG=1204,00:00:58
411,tdelille,2009-02-13,17:28:09,Répondre à un message,IDPARENT=1189,00:00:58
412,tdelille,2009-02-13,17:28:24,Afficher le contenu d''un message,IDFORUM=7,00:00:03
413,tdelille,2009-02-13,17:28:24,Afficher le contenu d''un message,IDMSG=1190,00:00:03
414,tdelille,2009-02-13,17:28:31,Afficher le contenu d''un message,IDFORUM=7,00:00:02
415,tdelille,2009-02-13,17:28:31,Afficher le contenu d''un message,IDMSG=1192,00:00:02
416,tdelille,2009-02-13,17:28:34,Afficher le contenu d''un message,IDFORUM=7,00:00:01
417,tdelille,2009-02-13,17:28:34,Afficher le contenu d''un message,IDMSG=1190,00:00:01
418,tdelille,2009-02-13,17:32:18,Afficher le contenu d''un message,IDFORUM=7,
419,tdelille,2009-02-13,17:32:18,Afficher le contenu d''un message,IDMSG=1192,
420,tdelille,2009-02-13,17:32:54,Afficher une structure (cours/forum),IDFORUM=7,
421,tdelille,2009-02-13,17:33:00,Afficher le contenu d''un message,IDFORUM=7,00:00:03
422,tdelille,2009-02-13,17:33:00,Afficher le contenu d''un message,IDMSG=1192,00:00:03
423,tdelille,2009-02-13,17:34:21,Répondre à un message,IDFORUM=7,00:01:16
424,tdelille,2009-02-13,17:34:21,Répondre à un message,IDMSG=1205,00:01:16
425,tdelille,2009-02-13,17:34:21,Répondre à un message,IDPARENT=1192,00:01:16
426,tdelille,2009-02-13,17:34:21,Citer un message,IDFORUM=7,
427,tdelille,2009-02-13,17:34:21,Citer un message,IDMSG=1192,
428,tdelille,2009-02-13,17:35:47,Afficher une structure (cours/forum),IDFORUM=7,
429,tdelille,2009-02-13,17:35:56,Afficher une structure (cours/forum),IDFORUM=9,
430,tdelille,2009-02-13,17:36:03,Afficher le contenu d''un message,IDFORUM=9,
431,tdelille,2009-02-13,17:36:03,Afficher le contenu d''un message,IDMSG=1197,
432,tdelille,2009-02-13,17:36:23,Afficher le contenu d''un message,IDFORUM=9,
433,tdelille,2009-02-13,17:36:23,Afficher le contenu d''un message,IDMSG=1198,
434,tdelille,2009-02-13,17:38:41,Afficher une structure (cours/forum),IDFORUM=7,
435,tdelille,2009-02-13,17:38:58,Afficher le contenu d''un message,IDFORUM=7,
436,tdelille,2009-02-13,17:38:58,Afficher le contenu d''un message,IDMSG=1203,
437,tdelille,2009-02-13,18:09:59,Connexion,login=tdelille,
438,tdelille,2009-02-13,18:10:06,Afficher une structure (cours/forum),IDFORUM=10,
439,tdelille,2009-02-13,18:10:35,Afficher une structure (cours/forum),IDFORUM=7,
440,ddaniaupotter,2009-02-13,18:11:57,Afficher une structure (cours/forum),IDFORUM=7,
441,ddaniaupotter,2009-02-13,18:12:04,Afficher le contenu d''un message,IDFORUM=7,
442,ddaniaupotter,2009-02-13,18:12:04,Afficher le contenu d''un message,IDMSG=1201,
443,ddaniaupotter,2009-02-13,18:12:16,Afficher le contenu d''un message,IDFORUM=7,
444,ddaniaupotter,2009-02-13,18:12:16,Afficher le contenu d''un message,IDMSG=1203,
445,ddaniaupotter,2009-02-13,18:12:44,Afficher le contenu d''un message,IDFORUM=7,
446,ddaniaupotter,2009-02-13,18:12:44,Afficher le contenu d''un message,IDMSG=1202,
447,ddaniaupotter,2009-02-13,18:12:53,Afficher le contenu d''un message,IDFORUM=7,00:00:33
448,ddaniaupotter,2009-02-13,18:12:53,Afficher le contenu d''un message,IDMSG=1204,00:00:33
449,ddaniaupotter,2009-02-13,18:13:01,Afficher le contenu d''un message,IDFORUM=7,
450,ddaniaupotter,2009-02-13,18:13:01,Afficher le contenu d''un message,IDMSG=1205,
451,ddaniaupotter,2009-02-13,18:13:12,Afficher le contenu d''un message,IDFORUM=7,
452,ddaniaupotter,2009-02-13,18:13:12,Afficher le contenu d''un message,IDMSG=1204,
453,ddaniaupotter,2009-02-13,18:13:17,Afficher le contenu d''un message,IDFORUM=7,
454,ddaniaupotter,2009-02-13,18:13:17,Afficher le contenu d''un message,IDMSG=1202,
455,ddaniaupotter,2009-02-13,18:13:20,Afficher le contenu d''un message,IDFORUM=7,
456,ddaniaupotter,2009-02-13,18:13:20,Afficher le contenu d''un message,IDMSG=1204,
457,ddaniaupotter,2009-02-13,18:14:40,Répondre à un message,IDFORUM=7,00:00:55
458,ddaniaupotter,2009-02-13,18:14:40,Répondre à un message,IDMSG=1206,00:00:55
459,ddaniaupotter,2009-02-13,18:14:40,Répondre à un message,IDPARENT=1204,00:00:55
460,ddaniaupotter,2009-02-13,18:14:49,Afficher le contenu d''un message,IDFORUM=7,
461,ddaniaupotter,2009-02-13,18:14:49,Afficher le contenu d''un message,IDMSG=1204,
462,tdelille,2009-02-13,18:17:34,Poster un nouveau message,IDFORUM=7,00:06:47
463,tdelille,2009-02-13,18:17:34,Poster un nouveau message,IDMSG=1207,00:06:47
464,tdelille,2009-02-13,18:29:59,Connexion,login=tdelille,
465,tdelille,2009-02-13,18:29:59,Afficher une structure (cours/forum),IDFORUM=7,
466,tdelille,2009-02-13,18:30:10,Afficher le contenu d''un message,IDFORUM=7,00:00:02
467,tdelille,2009-02-13,18:30:10,Afficher le contenu d''un message,IDMSG=1183,00:00:02
468,tdelille,2009-02-13,18:32:18,Répondre à un message,IDFORUM=7,00:02:01
469,tdelille,2009-02-13,18:32:18,Répondre à un message,IDMSG=1208,00:02:01
470,tdelille,2009-02-13,18:32:18,Répondre à un message,IDPARENT=1183,00:02:01
471,tdelille,2009-02-13,18:32:18,Citer un message,IDFORUM=7,
472,tdelille,2009-02-13,18:32:18,Citer un message,IDMSG=1183,
473,gachort,2009-02-14,01:45:54,Connexion,login=gachort,
474,gachort,2009-02-14,01:45:57,Afficher une structure (cours/forum),IDFORUM=7,
475,gachort,2009-02-14,01:46:07,Afficher le contenu d''un message,IDFORUM=7,00:00:07
476,gachort,2009-02-14,01:46:07,Afficher le contenu d''un message,IDMSG=1201,00:00:07
477,gachort,2009-02-14,01:46:17,Afficher le contenu d''un message,IDFORUM=7,00:00:39
478,gachort,2009-02-14,01:46:17,Afficher le contenu d''un message,IDMSG=1208,00:00:39
479,gachort,2009-02-14,01:46:59,Afficher le contenu d''un message,IDFORUM=7,
480,gachort,2009-02-14,01:46:59,Afficher le contenu d''un message,IDMSG=1203,
481,gachort,2009-02-14,01:47:44,Afficher le contenu d''un message,IDFORUM=7,00:00:03
482,gachort,2009-02-14,01:47:44,Afficher le contenu d''un message,IDMSG=1202,00:00:03
483,gachort,2009-02-14,01:47:50,Afficher le contenu d''un message,IDFORUM=7,00:00:02
484,gachort,2009-02-14,01:47:50,Afficher le contenu d''un message,IDMSG=1189,00:00:02
485,gachort,2009-02-14,01:47:55,Afficher le contenu d''un message,IDFORUM=7,00:00:01
486,gachort,2009-02-14,01:47:55,Afficher le contenu d''un message,IDMSG=1202,00:00:01
487,gachort,2009-02-14,01:48:01,Afficher le contenu d''un message,IDFORUM=7,00:00:04
488,gachort,2009-02-14,01:48:01,Afficher le contenu d''un message,IDMSG=1204,00:00:04
489,gachort,2009-02-14,01:48:09,Afficher le contenu d''un message,IDFORUM=7,00:00:05
490,gachort,2009-02-14,01:48:09,Afficher le contenu d''un message,IDMSG=1206,00:00:05
491,gachort,2009-02-14,01:48:16,Afficher le contenu d''un message,IDFORUM=7,00:00:05
492,gachort,2009-02-14,01:48:16,Afficher le contenu d''un message,IDMSG=1205,00:00:05
493,gachort,2009-02-14,01:48:26,Afficher le contenu d''un message,IDFORUM=7,
494,gachort,2009-02-14,01:48:26,Afficher le contenu d''un message,IDMSG=1207,
495,gachort,2009-02-14,01:48:50,Afficher une structure (cours/forum),IDFORUM=7,
496,gachort,2009-02-14,01:49:08,Afficher une structure (cours/forum),IDFORUM=9,
497,gachort,2009-02-14,01:49:16,Afficher le contenu d''un message,IDFORUM=9,
498,gachort,2009-02-14,01:49:16,Afficher le contenu d''un message,IDMSG=1197,
499,mmay,2009-02-14,02:24:33,Connexion,login=mmay,
500,mmay,2009-02-14,02:24:34,Afficher une structure (cours/forum),IDFORUM=7,
501,mmay,2009-02-14,02:24:49,Afficher le contenu d''un message,IDFORUM=7,00:00:03
502,mmay,2009-02-14,02:24:49,Afficher le contenu d''un message,IDMSG=1201,00:00:03
503,mmay,2009-02-14,02:24:53,Afficher le contenu d''un message,IDFORUM=7,
504,mmay,2009-02-14,02:24:53,Afficher le contenu d''un message,IDMSG=1208,
505,mmay,2009-02-14,02:25:30,Afficher le contenu d''un message,IDFORUM=7,
506,mmay,2009-02-14,02:25:30,Afficher le contenu d''un message,IDMSG=1203,
507,mmay,2009-02-14,02:25:50,Afficher le contenu d''un message,IDFORUM=7,00:00:01
508,mmay,2009-02-14,02:25:50,Afficher le contenu d''un message,IDMSG=1202,00:00:01
509,mmay,2009-02-14,02:25:54,Afficher le contenu d''un message,IDFORUM=7,00:00:04
510,mmay,2009-02-14,02:25:54,Afficher le contenu d''un message,IDMSG=1204,00:00:04
511,mmay,2009-02-14,02:26:01,Afficher le contenu d''un message,IDFORUM=7,00:00:05
512,mmay,2009-02-14,02:26:01,Afficher le contenu d''un message,IDMSG=1206,00:00:05
513,mmay,2009-02-14,02:26:10,Afficher le contenu d''un message,IDFORUM=7,00:00:09
514,mmay,2009-02-14,02:26:10,Afficher le contenu d''un message,IDMSG=1205,00:00:09
515,mmay,2009-02-14,02:26:22,Afficher le contenu d''un message,IDFORUM=7,
516,mmay,2009-02-14,02:26:22,Afficher le contenu d''un message,IDMSG=1207,
517,mmay,2009-02-14,02:27:09,Afficher une structure (cours/forum),IDFORUM=9,
518,mmay,2009-02-14,02:27:19,Afficher une structure (cours/forum),IDFORUM=10,
519,mmay,2009-02-14,02:27:25,Afficher le contenu d''un message,IDFORUM=10,00:00:12
520,mmay,2009-02-14,02:27:25,Afficher le contenu d''un message,IDMSG=1199,00:00:12
521,mmay,2009-02-14,02:27:40,Afficher le contenu d''un message,IDFORUM=10,00:00:14
522,mmay,2009-02-14,02:27:40,Afficher le contenu d''un message,IDMSG=1200,00:00:14
523,mmay,2009-02-14,02:29:00,Répondre à un message,IDFORUM=10,00:01:03
524,mmay,2009-02-14,02:29:00,Répondre à un message,IDMSG=1209,00:01:03
525,mmay,2009-02-14,02:29:00,Répondre à un message,IDPARENT=1200,00:01:03
526,mmay,2009-02-14,02:29:08,Afficher une structure (cours/forum),IDFORUM=11,
527,mmay,2009-02-14,02:29:17,Afficher une structure (cours/forum),IDFORUM=7,
528,mmay,2009-02-14,02:29:21,Afficher le contenu d''un message,IDFORUM=7,00:00:01
529,mmay,2009-02-14,02:29:21,Afficher le contenu d''un message,IDMSG=1207,00:00:01
530,mmay,2009-02-14,02:30:58,Afficher le contenu d''un message,IDFORUM=7,00:00:09
531,mmay,2009-02-14,02:30:58,Afficher le contenu d''un message,IDMSG=1184,00:00:09
532,mmay,2009-02-14,02:31:09,Afficher le contenu d''un message,IDFORUM=7,00:00:02
533,mmay,2009-02-14,02:31:09,Afficher le contenu d''un message,IDMSG=1207,00:00:02
534,mmay,2009-02-14,02:32:28,Répondre à un message,IDFORUM=7,00:01:13
535,mmay,2009-02-14,02:32:28,Répondre à un message,IDMSG=1210,00:01:13
536,mmay,2009-02-14,02:32:28,Répondre à un message,IDPARENT=1207,00:01:13
537,mmay,2009-02-14,02:32:28,Citer un message,IDFORUM=7,
538,mmay,2009-02-14,02:32:28,Citer un message,IDMSG=1207,
539,tdelille,2009-02-14,02:34:31,Connexion,login=tdelille,
540,tdelille,2009-02-14,02:34:31,Afficher une structure (cours/forum),IDFORUM=7,
541,tdelille,2009-02-14,02:34:41,Afficher le contenu d''un message,IDFORUM=7,00:00:05
542,tdelille,2009-02-14,02:34:41,Afficher le contenu d''un message,IDMSG=1206,00:00:05
543,tdelille,2009-02-14,02:34:48,Afficher le contenu d''un message,IDFORUM=7,00:00:15
544,tdelille,2009-02-14,02:34:48,Afficher le contenu d''un message,IDMSG=1210,00:00:15
545,tdelille,2009-02-14,02:35:56,Répondre à un message,IDFORUM=7,00:00:51
546,tdelille,2009-02-14,02:35:56,Répondre à un message,IDMSG=1211,00:00:51
547,tdelille,2009-02-14,02:35:56,Répondre à un message,IDPARENT=1210,00:00:51
548,tdelille,2009-02-14,02:37:07,Afficher le contenu d''un message,IDFORUM=7,00:00:04
549,tdelille,2009-02-14,02:37:07,Afficher le contenu d''un message,IDMSG=1211,00:00:04
550,tdelille,2009-02-14,02:37:13,Afficher le contenu d''un message,IDFORUM=7,
551,tdelille,2009-02-14,02:37:13,Afficher le contenu d''un message,IDMSG=1210,
552,tdelille,2009-02-14,03:01:02,Afficher une structure (cours/forum),IDFORUM=10,
553,tdelille,2009-02-14,03:01:06,Afficher le contenu d''un message,IDFORUM=10,
554,tdelille,2009-02-14,03:01:06,Afficher le contenu d''un message,IDMSG=1209,
555,ddaniaupotter,2009-02-14,03:59:49,Afficher une structure (cours/forum),IDFORUM=9,
556,ddaniaupotter,2009-02-14,03:59:56,Afficher le contenu d''un message,IDFORUM=9,
557,ddaniaupotter,2009-02-14,03:59:56,Afficher le contenu d''un message,IDMSG=1197,
558,ddaniaupotter,2009-02-14,04:00:19,Afficher le contenu d''un message,IDFORUM=9,
559,ddaniaupotter,2009-02-14,04:00:19,Afficher le contenu d''un message,IDMSG=1198,
560,ddaniaupotter,2009-02-14,04:00:27,Afficher le contenu d''un message,IDFORUM=9,
561,ddaniaupotter,2009-02-14,04:00:27,Afficher le contenu d''un message,IDMSG=1197,
